Drug_ID,Drug_Name,Company,Region,Sale_Date,Approval_Date,Category,Units_Sold,Price_INR,Revenue_INR,Batch_Number,Manufacturing_Plant,Side_Effects_Reported,Clinical_Trial_Phase,Success_Rate,Regulatory_Status,Doctor_Prescriptions,Customer_Rating,Distribution_Channel,Country,Marketing_Spend_INR
402,Paracetamol,Biocon,Central,2025-01-17 17:00:00,2024-11-01,Cardiovascular,22,18412.49,405074.78,1252,Pune,35,Phase 3,75.63,Pending,38,2.3,Online,India,589022.8
403,Ibuprofen,Cadila,EAST,2025-01-17 18:00:00,2020-06-15,Antidiabetic,272,233.64,63550.08,4151,Ahmedabad,8,Phase 2,59.69,Rejected,25,1.7,Retail Pharmacy,India,2588139.82
404,Amlodipine,Lupin,WEST,2025-01-17 19:00:00,2022-07-07,Antibiotic,758,25365.96,19227397.68,4320,Ahmedabad,34,Phase 2,53.58,Approved,79,2.1,Distributor,India,4653488.19
405,Azithromycin,Dr. Reddy's, east,2025-01-17 20:00:00,2017-07-01,Vaccine,642,28714.24,18434542.08,2976,Hyderabad,21,Phase 3,93.59,Rejected,88,4.7,Hospital,India,3593678.41
406,Metformin,Dr. Reddy's,SOUTH,2025-01-17 21:00:00,2019-09-08,Cardiovascular,873,9480.46,8276441.579999999,2315,Ahmedabad,15,Phase 4,74.05,Rejected,79,3.1,Hospital,India,938548.65
407,Omeprazole,Lupin,south ,2025-01-17 22:00:00,2023-08-30,Antibiotic,865,37565.89,32494494.85,2272,Ahmedabad,30,Phase 4,52.38,Pending,10,4.7,Online,India,574320.79
408,Ibuprofen,Biocon,West ,2025-01-17 23:00:00,2018-11-04,Antibiotic,847,6221.42,5269542.74,3466,Ahmedabad,47,Phase 2,96.56,Approved,58,4.7,Online,India,273944.59
409,Paracetamol,Aurobindo, east,2025-01-18 00:00:00,2019-02-05,Vaccine,720,2268.35,1633212.0,3110,Pune,32,Phase 4,95.44,Rejected,47,1.7,Distributor,India,1011325.12
410,Ciprofloxacin,Glenmark,south ,2025-01-18 01:00:00,2022-04-11,Analgesic,503,39175.58,19705316.74,4632,Pune,38,Phase 3,72.37,Rejected,89,3.2,Online,India,770796.74
411,Azithromycin,Dr. Reddy's,Central,2025-01-18 02:00:00,2019-11-24,Antidiabetic,323,9835.49,3176863.27,3583,Pune,22,Phase 1,91.7,Pending,85,1.2,Distributor,India,4955795.13
412,Omeprazole,Cipla,south ,2025-01-18 03:00:00,2020-09-11,Analgesic,81,10659.53,863421.93,3556,Bangalore,38,Phase 3,89.84,Pending,26,1.9,Online,India,3013907.16
413,Metformin,Glenmark,west region,2025-01-18 04:00:00,2017-04-11,Gastrointestinal,87,25531.21,2221215.27,3469,Mumbai,33,Phase 2,97.73,Approved,53,3.0,Hospital,India,4061973.28
414,Amlodipine,Sun Pharma,north,2025-01-18 05:00:00,2021-07-18,Analgesic,930,31105.68,28928282.4,4981,Bangalore,38,Phase 2,69.84,Pending,14,4.2,Retail Pharmacy,India,3748911.26
415,Paracetamol,Biocon,SOUTH,2025-01-18 06:00:00,2017-12-12,Analgesic,916,33807.57,30967734.12,4913,Hyderabad,7,Phase 2,80.83,Approved,13,4.0,Online,India,2194821.89
416,Ciprofloxacin,Lupin,north,2025-01-18 07:00:00,2015-07-18,Cardiovascular,363,16759.92,6083850.959999999,4455,Mumbai,41,Phase 1,66.35,Pending,26,1.7,Hospital,India,3306839.66
417,Metformin,Sun Pharma,north,2025-01-18 08:00:00,2024-11-27,Vaccine,739,14061.39,10391367.21,4121,Bangalore,46,Phase 4,76.37,Approved,32,4.3,Online,India,3225664.57
418,Losartan,Glenmark,EAST,2025-01-18 09:00:00,2024-05-27,Vaccine,77,22023.71,1695825.67,2132,Ahmedabad,5,Phase 1,65.2,Approved,88,2.4,Distributor,India,1198199.75
419,Losartan,Cipla,north,2025-01-18 10:00:00,2024-04-05,Gastrointestinal,283,13975.24,3954992.92,4572,Bangalore,28,Phase 2,99.35,Rejected,92,2.3,Distributor,India,4780551.51
420,Ibuprofen,Torrent,NORTH ,2025-01-18 11:00:00,2019-05-21,Antidiabetic,192,25164.22,4831530.24,1108,Mumbai,40,Phase 3,65.9,Rejected,65,2.5,Online,India,451836.91
421,Paracetamol,Sun Pharma,EAST,2025-01-18 12:00:00,2024-01-21,Cardiovascular,569,33425.91,19019342.790000003,2700,Pune,49,Phase 1,58.05,Rejected,86,2.7,Retail Pharmacy,India,99479.76
422,Metformin,Dr. Reddy's,Central,2025-01-18 13:00:00,2015-01-03,Antibiotic,629,35888.55,22573897.950000003,1926,Pune,13,Phase 3,89.98,Rejected,64,4.8,Retail Pharmacy,India,3102214.62
423,Losartan,Torrent,East Zone,2025-01-18 14:00:00,2017-09-14,Analgesic,460,27128.82,12479257.2,2563,Bangalore,9,Phase 2,84.68,Approved,71,1.2,Retail Pharmacy,India,426051.84
424,Azithromycin,Cipla,north,2025-01-18 15:00:00,2015-05-10,Analgesic,751,17369.94,13044824.94,3701,Bangalore,2,Phase 1,53.63,Approved,28,3.6,Hospital,India,2501581.78
425,Azithromycin,Biocon,West ,2025-01-18 16:00:00,2024-04-14,Antidiabetic,411,14086.31,5789473.41,4246,Pune,0,Phase 4,86.21,Approved,71,2.3,Distributor,India,4592895.93
426,Losartan,Sun Pharma,north,2025-01-18 17:00:00,2021-01-29,Gastrointestinal,583,31646.64,18449991.12,4423,Mumbai,1,Phase 2,56.18,Approved,94,3.2,Hospital,India,707560.84
427,Amlodipine,Torrent,West ,2025-01-18 18:00:00,2016-12-20,Gastrointestinal,147,30486.83,4481564.010000001,3023,Bangalore,44,Phase 4,60.72,Pending,69,2.7,Distributor,India,3157785.93
428,,Sun Pharma,West ,2025-01-18 19:00:00,2020-11-19,Analgesic,243,4516.48,1097504.64,2272,Bangalore,19,Phase 2,53.65,Approved,90,4.6,Hospital,India,4453467.72
429,Amlodipine,Torrent,NORTH ,2025-01-18 20:00:00,2019-06-25,Analgesic,211,4733.91,998855.01,2964,Bangalore,2,Phase 3,78.28,Rejected,18,4.5,Hospital,India,3654809.29
430,Metformin,Zydus,west region,2025-01-18 21:00:00,2022-08-30,Antidiabetic,280,3949.35,1105818.0,2880,Ahmedabad,16,Phase 1,52.24,Pending,32,5.0,Online,India,3549922.39
431,Amlodipine,Sun Pharma,East Zone,2025-01-18 22:00:00,2021-08-29,Gastrointestinal,797,35665.33,28425268.01,2280,Pune,6,Phase 1,56.17,Approved,93,3.0,Retail Pharmacy,India,2817777.76
432,Ciprofloxacin,Dr. Reddy's,west region,2025-01-18 23:00:00,2016-08-22,Antibiotic,963,5580.52,5374040.760000001,1470,Ahmedabad,9,Phase 2,64.46,Pending,36,1.1,Distributor,India,1588903.08
433,Amoxicillin,Cadila,East Zone,2025-01-19 00:00:00,2022-12-19,Vaccine,535,37901.6,20277356.0,1841,Pune,27,Phase 2,64.66,Approved,56,1.2,Distributor,India,792226.76
434,Ibuprofen,Cadila,WEST,2025-01-19 01:00:00,2017-05-04,Gastrointestinal,262,3391.47,888565.1399999999,2706,Pune,4,Phase 2,82.84,Pending,31,4.7,Online,India,4211947.28
435,Amoxicillin,Sun Pharma,south ,2025-01-19 02:00:00,2017-07-22,Cardiovascular,248,39423.8,9777102.4,3654,Pune,27,Phase 3,73.94,Pending,82,3.0,Hospital,India,3072535.07
436,Azithromycin,Dr. Reddy's, east,2025-01-19 03:00:00,2017-11-30,Cardiovascular,328,16999.85,5575950.8,2921,Ahmedabad,41,Phase 2,52.88,Approved,33,2.3,Online,India,1433487.36
437,Atorvastatin,Cadila,north,2025-01-19 04:00:00,2016-10-26,Antidiabetic,798,12530.29,9999171.42,1622,Mumbai,16,Phase 4,62.66,Pending,49,2.8,Distributor,India,1468615.56
438,Azithromycin,Biocon,West ,2025-01-19 05:00:00,2020-11-24,Cardiovascular,538,38192.65,20547645.7,2121,Mumbai,13,Phase 3,63.84,Approved,13,2.5,Online,India,877792.83
439,Ibuprofen,Biocon, North Region,2025-01-19 06:00:00,2020-01-10,Gastrointestinal,305,14612.6,4456843.0,1302,Hyderabad,23,Phase 2,72.51,Pending,18,1.0,Distributor,India,3753502.98
440,Metformin,Zydus,NORTH ,2025-01-19 07:00:00,2015-12-15,Antidiabetic,260,37292.21,9695974.6,1403,Mumbai,8,Phase 4,98.01,Rejected,35,2.8,Online,India,2922715.3
441,Losartan,Sun Pharma,south ,2025-01-19 08:00:00,2019-10-11,Vaccine,613,23094.93,14157192.09,1447,Hyderabad,34,Phase 2,76.62,Approved,62,4.2,Distributor,India,2286928.49
442,Azithromycin,Dr. Reddy's,East Zone,2025-01-19 09:00:00,2017-11-29,Vaccine,404,17069.48,6896069.92,1693,Hyderabad,30,Phase 4,90.16,Approved,41,4.4,Online,India,4038057.39
443,Atorvastatin,Glenmark,west region,2025-01-19 10:00:00,2020-01-26,Cardiovascular,691,31194.59,21555461.69,1272,Ahmedabad,8,Phase 4,93.99,Rejected,99,4.9,Retail Pharmacy,India,4379868.0
444,Omeprazole,Glenmark,EAST,2025-01-19 11:00:00,2021-02-04,Vaccine,933,18575.23,17330689.59,3238,Mumbai,20,Phase 1,74.76,Approved,79,1.9,Distributor,India,4390951.73
445,Paracetamol,Glenmark,souTh,2025-01-19 12:00:00,2019-06-03,Antibiotic,908,32620.15,29619096.200000003,1216,Hyderabad,13,Phase 4,88.23,Approved,16,5.0,Retail Pharmacy,India,1556587.34
446,Amoxicillin,Cadila,south ,2025-01-19 13:00:00,2018-01-24,Analgesic,670,39940.67,26760248.9,1138,Bangalore,11,Phase 1,84.77,Rejected,20,1.1,Distributor,India,4073189.38
447,Ciprofloxacin,Dr. Reddy's,south ,2025-01-19 14:00:00,2022-06-05,Antibiotic,90,18603.53,1674317.7,3065,Bangalore,45,Phase 2,60.25,Pending,51,3.4,Hospital,India,1361878.6
448,Omeprazole,Glenmark,EAST,2025-01-19 15:00:00,2020-10-31,Gastrointestinal,503,17581.3,8843393.9,4612,Hyderabad,8,Phase 2,82.38,Pending,67,3.6,Hospital,India,4964936.67
449,Azithromycin,Glenmark,West ,2025-01-19 16:00:00,2018-03-15,Cardiovascular,839,21478.94,18020830.66,1754,Pune,31,Phase 2,61.09,Pending,39,2.5,Distributor,India,4781552.12
450,Ibuprofen,Cipla,Central,2025-01-19 17:00:00,2018-07-14,Vaccine,250,386.17,96542.5,3946,Hyderabad,19,Phase 1,82.7,Approved,51,2.6,Online,India,4189650.1
451,Amoxicillin,Lupin,Central,2025-01-19 18:00:00,2015-02-26,Antidiabetic,995,3530.17,3512519.15,3010,Mumbai,40,Phase 2,82.88,Rejected,75,1.1,Retail Pharmacy,India,1868951.37
452,Metformin,Sun Pharma,EAST,2025-01-19 19:00:00,2015-01-29,Analgesic,916,32286.12,29574085.92,1572,Pune,7,Phase 1,74.5,Pending,57,4.7,Retail Pharmacy,India,1482784.9
453,Paracetamol,Glenmark,SOUTH,2025-01-19 20:00:00,2021-10-07,Vaccine,181,15662.71,2834950.51,4173,Hyderabad,5,Phase 1,58.96,Pending,40,1.9,Hospital,India,3238310.74
454,Ciprofloxacin,Torrent,NORTH ,2025-01-19 21:00:00,2019-10-21,Antibiotic,779,24480.43,19070254.97,4833,Pune,14,Phase 3,86.57,Rejected,96,3.4,Distributor,India,4935901.06
455,Amoxicillin,Lupin,SOUTH,2025-01-19 22:00:00,2020-02-26,Analgesic,581,14674.29,8525762.49,4075,Bangalore,19,Phase 2,87.16,Rejected,75,3.5,Retail Pharmacy,India,1387941.95
456,Amlodipine,Biocon,Central,2025-01-19 23:00:00,2024-11-25,Antibiotic,577,30122.37,17380607.49,1525,Bangalore,10,Phase 1,65.15,Rejected,48,1.4,Hospital,India,1578750.23
457,Omeprazole,Sun Pharma,west region,2025-01-20 00:00:00,2018-09-06,Cardiovascular,208,1420.84,295534.72,3995,Ahmedabad,11,Phase 2,65.21,Approved,85,2.7,Retail Pharmacy,India,4111332.07
458,Amoxicillin,Dr. Reddy's,Central,2025-01-20 01:00:00,2021-08-13,Gastrointestinal,914,24095.24,22023049.360000003,3434,Ahmedabad,29,Phase 1,53.7,Pending,82,4.6,Retail Pharmacy,India,3896042.01
459,Azithromycin,Torrent,north,2025-01-20 02:00:00,2024-04-02,Analgesic,56,6352.72,355752.32,2006,Bangalore,34,Phase 3,59.13,Pending,44,1.1,Online,India,2002354.7
460,Atorvastatin,Zydus,WEST,2025-01-20 03:00:00,2021-11-05,Antibiotic,841,10054.7,8456002.700000001,1786,Ahmedabad,45,Phase 2,78.7,Pending,28,5.0,Retail Pharmacy,India,1617744.23
461,Azithromycin,Sun Pharma,WEST,2025-01-20 04:00:00,2022-06-27,Cardiovascular,353,23569.28,8319955.84,4571,Bangalore,47,Phase 4,98.95,Approved,35,4.9,Online,India,130332.04
462,Metformin,Cadila,WEST,2025-01-20 05:00:00,2023-06-17,Gastrointestinal,845,7747.17,6546358.65,3325,Mumbai,35,Phase 3,76.6,Approved,12,1.8,Retail Pharmacy,India,2057062.87
463,Azithromycin,Cipla,EAST,2025-01-20 06:00:00,2018-11-11,Analgesic,606,23706.99,14366435.94,2691,Ahmedabad,13,Phase 1,81.24,Approved,58,1.8,Distributor,India,4524698.38
464,Atorvastatin,Torrent, east,2025-01-20 07:00:00,2016-08-27,Antidiabetic,262,624.47,163611.14,4685,Ahmedabad,11,Phase 2,60.0,Pending,59,1.7,Hospital,India,4102147.5
465,,Dr. Reddy's,WEST,2025-01-20 08:00:00,2022-10-13,Antibiotic,618,233.41,144247.38,4062,Ahmedabad,38,Phase 4,77.95,Approved,96,3.7,Distributor,India,4841505.19
466,Amoxicillin,Glenmark, North Region,2025-01-20 09:00:00,2016-06-11,Antidiabetic,642,588.82,378022.44000000006,2306,Pune,42,Phase 1,66.34,Pending,20,4.2,Online,India,3390292.9
467,Omeprazole,Dr. Reddy's, east,2025-01-20 10:00:00,2015-09-07,Antidiabetic,59,22043.17,1300547.0299999998,1558,Mumbai,26,Phase 3,73.82,Rejected,59,4.8,Hospital,India,3071587.1
468,Amoxicillin,Lupin, North Region,2025-01-20 11:00:00,2020-11-18,Analgesic,377,28515.67,10750407.59,1000,Mumbai,16,Phase 2,67.8,Pending,47,3.3,Online,India,4155479.62
469,Losartan,Dr. Reddy's,NORTH ,2025-01-20 12:00:00,2020-04-18,Antibiotic,833,5310.47,4423621.51,4458,Pune,29,Phase 1,96.27,Approved,13,3.5,Distributor,India,2219655.28
470,Amoxicillin,Dr. Reddy's,West ,2025-01-20 13:00:00,2021-08-23,Antidiabetic,465,16473.03,7659958.949999999,2156,Hyderabad,38,Phase 4,84.36,Pending,60,4.7,Retail Pharmacy,India,4034143.4
471,Ibuprofen,Sun Pharma,NORTH ,2025-01-20 14:00:00,2021-05-04,Antidiabetic,508,19209.02,9758182.16,2792,Mumbai,31,Phase 2,88.23,Approved,97,4.8,Distributor,India,2982175.31
472,Atorvastatin,Biocon,Central,2025-01-20 15:00:00,2016-11-25,Analgesic,16,6563.35,105013.6,1257,Pune,32,Phase 3,72.23,Rejected,81,2.5,Online,India,3366741.24
473,Amlodipine,Biocon,NORTH ,2025-01-20 16:00:00,2015-01-01,Gastrointestinal,644,17943.38,11555536.72,4337,Bangalore,31,Phase 3,83.69,Approved,92,3.4,Retail Pharmacy,India,1494719.36
474,Ciprofloxacin,Cipla,Central,2025-01-20 17:00:00,2021-11-27,Vaccine,233,10229.89,2383564.37,4656,Pune,31,Phase 1,81.47,Pending,90,3.9,Retail Pharmacy,India,1683042.23
475,Losartan,Zydus,Central,2025-01-20 18:00:00,2015-03-05,Analgesic,280,22361.16,6261124.8,3373,Bangalore,21,Phase 4,62.52,Approved,65,3.5,Retail Pharmacy,India,4840289.6
476,Azithromycin,Lupin, east,2025-01-20 19:00:00,2017-02-08,Cardiovascular,949,25813.24,24496764.76,4653,Bangalore,43,Phase 4,87.74,Pending,26,3.1,Online,India,2325138.69
477,Paracetamol,Dr. Reddy's,west region,2025-01-20 20:00:00,2022-07-15,Vaccine,512,8342.34,4271278.08,2922,Ahmedabad,7,Phase 4,56.37,Rejected,21,5.0,Distributor,India,2873306.71
478,Azithromycin,Biocon,Central,2025-01-20 21:00:00,2015-01-31,Cardiovascular,551,203.75,112266.25,3477,Pune,33,Phase 1,95.12,Approved,83,3.2,Distributor,India,1001617.78
479,,Aurobindo, North Region,2025-01-20 22:00:00,2017-06-30,Antidiabetic,80,7357.15,588572.0,3034,Bangalore,32,Phase 2,68.81,Approved,50,3.0,Retail Pharmacy,India,3205139.96
480,Losartan,Lupin,souTh,2025-01-20 23:00:00,2018-08-23,Vaccine,494,14230.04,7029639.760000001,1012,Mumbai,5,Phase 1,93.15,Approved,17,2.6,Online,India,781234.11
481,Omeprazole,Aurobindo,Central,2025-01-21 00:00:00,2020-11-04,Analgesic,183,27624.27,5055241.41,3126,Ahmedabad,17,Phase 3,84.92,Approved,71,1.3,Distributor,India,535043.55
482,Omeprazole,Zydus, North Region,2025-01-21 01:00:00,2015-09-01,Gastrointestinal,965,36121.42,34857170.3,4743,Pune,35,Phase 4,80.38,Approved,25,3.4,Hospital,India,3858322.2
483,Paracetamol,Dr. Reddy's,WEST,2025-01-21 02:00:00,2018-02-12,Antidiabetic,683,22928.72,15660315.760000002,3588,Hyderabad,37,Phase 3,63.83,Approved,63,3.0,Online,India,3191680.15
484,Metformin,Glenmark,NORTH ,2025-01-21 03:00:00,2016-03-30,Vaccine,789,4582.59,3615663.51,3115,Mumbai,49,Phase 2,91.86,Pending,89,2.4,Retail Pharmacy,India,1396589.02
485,Amlodipine,Sun Pharma,EAST,2025-01-21 04:00:00,2024-02-12,Gastrointestinal,530,34000.78,18020413.4,3090,Mumbai,31,Phase 4,77.21,Rejected,57,1.9,Retail Pharmacy,India,1968852.47
486,Atorvastatin,Aurobindo,Central,2025-01-21 05:00:00,2021-02-11,Cardiovascular,107,6898.46,738135.22,1116,Bangalore,5,Phase 2,99.85,Rejected,92,2.3,Distributor,India,1367684.24
487,Ciprofloxacin,Lupin,Central,2025-01-21 06:00:00,2020-09-24,Gastrointestinal,898,9505.28,8535741.440000001,1729,Pune,42,Phase 4,99.62,Rejected,46,2.9,Online,India,4066463.78
488,Azithromycin,Torrent,Central,2025-01-21 07:00:00,2020-11-24,Antidiabetic,505,13706.01,6921535.05,3401,Pune,5,Phase 4,62.15,Approved,14,4.4,Retail Pharmacy,India,3667602.76
489,Amlodipine,Aurobindo,south ,2025-01-21 08:00:00,2019-10-08,Vaccine,425,26696.21,11345889.25,1867,Hyderabad,24,Phase 2,75.47,Pending,23,3.1,Distributor,India,169868.12
490,Azithromycin,Zydus,EAST,2025-01-21 09:00:00,2017-03-03,Analgesic,351,33237.44,11666341.44,1986,Hyderabad,28,Phase 3,54.66,Pending,61,2.2,Retail Pharmacy,India,3895468.2
491,Metformin,Zydus,EAST,2025-01-21 10:00:00,2018-06-23,Cardiovascular,60,20980.52,1258831.2,3952,Mumbai,28,Phase 4,85.24,Pending,39,2.1,Distributor,India,1481164.3
492,Losartan,Cadila,Central,2025-01-21 11:00:00,2017-05-12,Vaccine,613,35891.87,22001716.31,2798,Hyderabad,23,Phase 4,63.93,Approved,26,2.5,Distributor,India,3888118.24
493,Omeprazole,Biocon,Central,2025-01-21 12:00:00,2017-05-23,Vaccine,371,4497.5,1668572.5,1212,Mumbai,19,Phase 3,90.22,Pending,96,4.2,Distributor,India,1766017.46
494,Azithromycin,Cadila,Central,2025-01-21 13:00:00,2021-06-21,Cardiovascular,230,25928.32,5963513.6,3711,Ahmedabad,12,Phase 1,90.54,Approved,85,2.2,Retail Pharmacy,India,646847.32
495,Ciprofloxacin,Biocon, east,2025-01-21 14:00:00,2015-01-02,Analgesic,301,25044.74,7538466.74,1408,Hyderabad,29,Phase 1,62.93,Rejected,63,4.6,Online,India,1751462.07
496,,Sun Pharma,East Zone,2025-01-21 15:00:00,2018-12-25,Cardiovascular,602,30417.43,18311292.86,4650,Mumbai,28,Phase 1,53.59,Pending,86,1.4,Retail Pharmacy,India,4199484.23
497,Omeprazole,Cadila,East Zone,2025-01-21 16:00:00,2020-05-06,Antidiabetic,821,11923.83,9789464.43,4912,Hyderabad,11,Phase 2,50.67,Pending,42,3.0,Distributor,India,351225.65
498,Losartan,Biocon,SOUTH,2025-01-21 17:00:00,2022-06-27,Antibiotic,495,39869.96,19735630.2,3830,Pune,31,Phase 4,72.95,Pending,41,1.6,Hospital,India,4646839.6
499,Losartan,Cadila,Central,2025-01-21 18:00:00,2024-02-16,Gastrointestinal,843,23427.12,19749062.16,4508,Ahmedabad,26,Phase 3,96.29,Rejected,93,5.0,Online,India,2468523.38
500,Azithromycin,Biocon,south ,2025-01-21 19:00:00,2020-08-08,Antidiabetic,465,18625.07,8660657.55,2665,Bangalore,41,Phase 2,69.71,Rejected,61,3.2,Hospital,India,2536035.69
501,Omeprazole,Cipla,NORTH ,2025-01-21 20:00:00,2021-11-21,Vaccine,426,25923.0,11043198.0,2101,Bangalore,38,Phase 1,96.52,Pending,67,2.2,Retail Pharmacy,India,2829659.79
502,Amoxicillin,Zydus,west region,2025-01-21 21:00:00,2023-11-06,Vaccine,260,38853.45,10101897.0,2542,Hyderabad,4,Phase 4,99.39,Approved,26,3.7,Distributor,India,3819376.68
503,Losartan,Cipla,NORTH ,2025-01-21 22:00:00,2024-09-24,Gastrointestinal,882,877.82,774237.24,1923,Pune,26,Phase 2,76.51,Rejected,90,4.6,Distributor,India,3610082.41
504,Omeprazole,Zydus,south ,2025-01-21 23:00:00,2020-11-05,Analgesic,206,31907.56,6572957.36,2241,Bangalore,22,Phase 2,51.58,Rejected,65,4.9,Online,India,4751858.79
505,Ciprofloxacin,Sun Pharma,West ,2025-01-22 00:00:00,2019-05-06,Gastrointestinal,155,13494.36,2091625.8,1270,Pune,37,Phase 3,85.33,Approved,48,4.4,Online,India,1878449.99
506,Azithromycin,Zydus,East Zone,2025-01-22 01:00:00,2015-04-07,Vaccine,57,3933.27,224196.39,4853,Hyderabad,11,Phase 1,99.46,Rejected,65,3.9,Retail Pharmacy,India,962535.63
507,Amlodipine,Glenmark,East Zone,2025-01-22 02:00:00,2022-03-23,Gastrointestinal,269,2553.85,686985.65,4727,Mumbai,47,Phase 1,90.39,Pending,11,3.1,Hospital,India,1725743.62
508,Azithromycin,Aurobindo,Central,2025-01-22 03:00:00,2019-06-04,Cardiovascular,674,16951.4,11425243.6,1692,Bangalore,6,Phase 1,77.18,Pending,41,1.6,Hospital,India,489953.92
509,Amoxicillin,Zydus,souTh,2025-01-22 04:00:00,2024-05-23,Gastrointestinal,41,38058.62,1560403.4200000002,4304,Bangalore,3,Phase 4,82.77,Approved,64,2.3,Retail Pharmacy,India,850964.91
510,Losartan,Biocon,NORTH ,2025-01-22 05:00:00,2023-07-14,Analgesic,847,17770.82,15051884.54,1681,Hyderabad,3,Phase 2,99.3,Rejected,97,4.8,Online,India,947942.93
511,Paracetamol,Torrent, east,2025-01-22 06:00:00,2023-02-05,Vaccine,986,6868.45,6772291.7,1627,Bangalore,46,Phase 4,69.13,Approved,90,2.7,Hospital,India,4002990.73
512,Paracetamol,Cipla,East Zone,2025-01-22 07:00:00,2022-09-01,Antidiabetic,541,35516.75,19214561.75,2546,Mumbai,1,Phase 2,50.81,Pending,68,3.8,Online,India,1139545.91
513,Omeprazole,Cadila,west region,2025-01-22 08:00:00,2022-07-06,Antidiabetic,126,25785.27,3248944.02,3468,Mumbai,8,Phase 2,57.39,Pending,33,1.9,Distributor,India,558243.07
514,Ciprofloxacin,Cadila,Central,2025-01-22 09:00:00,2017-11-06,Analgesic,743,33403.22,24818592.46,3499,Pune,23,Phase 3,74.86,Rejected,54,2.4,Hospital,India,342531.12
515,Amlodipine,Lupin,souTh,2025-01-22 10:00:00,2015-03-22,Cardiovascular,513,18477.87,9479147.31,4634,Mumbai,42,Phase 4,72.26,Approved,72,1.3,Hospital,India,802357.24
516,Losartan,Lupin,West ,2025-01-22 11:00:00,2017-10-10,Vaccine,249,11532.11,2871495.39,4724,Mumbai,26,Phase 4,94.57,Pending,75,4.0,Hospital,India,54925.8
517,Losartan,Lupin,west region,2025-01-22 12:00:00,2019-06-01,Antibiotic,321,2291.19,735471.99,3088,Ahmedabad,17,Phase 2,74.99,Approved,11,4.8,Distributor,India,3502052.56
518,Losartan,Glenmark,EAST,2025-01-22 13:00:00,2024-02-07,Cardiovascular,866,1632.22,1413502.52,2155,Pune,37,Phase 1,77.0,Approved,74,1.9,Retail Pharmacy,India,1864973.94
519,Azithromycin,Cadila, east,2025-01-22 14:00:00,2024-08-19,Cardiovascular,593,16140.33,9571215.69,3407,Ahmedabad,38,Phase 2,62.66,Approved,39,4.0,Hospital,India,3138707.86
520,Metformin,Biocon,EAST,2025-01-22 15:00:00,2019-01-25,Antibiotic,503,30751.62,15468064.86,3329,Bangalore,16,Phase 2,82.92,Approved,62,2.7,Online,India,4064896.18
521,Azithromycin,Sun Pharma,south ,2025-01-22 16:00:00,2020-12-30,Cardiovascular,244,13930.69,3399088.3600000003,4528,Bangalore,11,Phase 1,73.1,Pending,90,1.4,Distributor,India,4909580.08
522,Azithromycin,Dr. Reddy's,WEST,2025-01-22 17:00:00,2023-11-04,Analgesic,106,406.37,43075.22,2284,Ahmedabad,9,Phase 3,77.68,Rejected,70,4.9,Online,India,1930868.02
523,Paracetamol,Biocon,north,2025-01-22 18:00:00,2017-04-22,Vaccine,804,38860.78,31244067.12,3050,Bangalore,20,Phase 2,88.59,Pending,23,1.7,Hospital,India,1706279.61
524,Atorvastatin,Lupin,souTh,2025-01-22 19:00:00,2019-09-28,Antidiabetic,671,24101.98,16172428.58,4006,Ahmedabad,15,Phase 3,53.05,Approved,89,1.7,Hospital,India,1949176.16
525,Ibuprofen,Glenmark,East Zone,2025-01-22 20:00:00,2017-09-04,Antibiotic,915,36150.24,33077469.6,1411,Hyderabad,2,Phase 1,84.65,Rejected,82,4.2,Online,India,4505646.45
526,Azithromycin,Torrent,WEST,2025-01-22 21:00:00,2017-07-20,Cardiovascular,564,30330.81,17106576.84,2087,Bangalore,32,Phase 1,65.59,Pending,95,4.6,Hospital,India,3216991.72
527,Amoxicillin,Dr. Reddy's,Central,2025-01-22 22:00:00,2021-01-18,Antibiotic,176,14262.78,2510249.2800000003,1529,Pune,34,Phase 1,78.96,Approved,32,3.3,Online,India,3041075.62
528,Omeprazole,Dr. Reddy's,SOUTH,2025-01-22 23:00:00,2018-02-27,Cardiovascular,823,16155.48,13295960.04,4272,Ahmedabad,47,Phase 2,89.64,Rejected,42,2.2,Retail Pharmacy,India,4577115.87
529,Paracetamol,Cipla,Central,2025-01-23 00:00:00,2019-07-24,Analgesic,486,32988.01,16032172.86,3379,Mumbai,0,Phase 1,97.54,Rejected,50,4.6,Online,India,1434136.95
530,Amoxicillin,Sun Pharma,EAST,2025-01-23 01:00:00,2016-10-30,Analgesic,478,6779.93,3240806.54,3868,Hyderabad,14,Phase 2,98.98,Approved,24,1.7,Distributor,India,4649479.94
531,Amoxicillin,Lupin,Central,2025-01-23 02:00:00,2024-10-15,Antidiabetic,839,28099.69,23575639.91,1426,Hyderabad,34,Phase 3,64.12,Pending,16,4.0,Hospital,India,1348730.98
